#gwasCatalog.chrom,gwasCatalog.chromStart,gwasCatalog.chromEnd,gwasCatalog.name,gwasCatalog.pubMedID,gwasCatalog.author,gwasCatalog.pubDate,gwasCatalog.journal,gwasCatalog.title,gwasCatalog.trait,gwasCatalog.initSample,gwasCatalog.replSample,gwasCatalog.region,gwasCatalog.genes,gwasCatalog.riskAllele,gwasCatalog.riskAlFreq,gwasCatalog.pValue,gwasCatalog.pValueDesc,gwasCatalog.orOrBeta,gwasCatalog.ci95,gwasCatalog.platform,gwasCatalog.cnv
chr16,53769661,53769662,rs1558902,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Body mass index,"1,249 whole genome sequenced European ancestry individuals, 3,538 whole genome sequenced individuals, 46,635 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,170 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,019 Mylopotamos (founder/genetic isolate) individuals, 932 Pomak (founder/genetic isolate) individuals, 1,778 Val Borbera (founder/genetic isolate) individuals","209,191 European ancestry individuals",16q12.2,FTO,rs1558902-A,0.4056,4E-40,"",0.0842,[0.072-0.097] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,53769661,53769662,rs1558902,26426971,Winkler TW,2015-10-01,PLoS Genet,The Influence of Age and Sex on Genetic Associations with Adult Body Size and Shape: A Large-Scale Genome-Wide Interaction Study.,Body mass index,"up to 309,889 European ancestry individuals",,16q12.2,NR,rs1558902-A,0.415284232669989,9E-199,"",0.08215689,unit increase,"Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)",N
chr16,53769661,53769662,rs1558902,25953783,Warrington NM,2015-05-07,Int J Epidemiol,A genome-wide association study of body mass index across early life and childhood.,Body mass index,"9,377 children and adolescents","3,918 European ancestry children and adolescents",16q12.2,FTO,rs1558902-A,0.402,2E-16,(age 8),0.012,[0.0081-0.0159] unit increase,Illumina [~ 2200000] (imputed),N
chr16,53769661,53769662,rs1558902,25953783,Warrington NM,2015-05-07,Int J Epidemiol,A genome-wide association study of body mass index across early life and childhood.,Body mass index,"9,377 children and adolescents","3,918 European ancestry children and adolescents",16q12.2,FTO,rs1558902-A,0.402,1E-26,(age 1-17),,"",Illumina [~ 2200000] (imputed),N
chr16,53769661,53769662,rs1558902,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16q12.2,FTO,rs1558902-A,0.418,1E-93,"(EA, men)",0.084,[0.076-0.092] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,53769661,53769662,rs1558902,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16q12.2,FTO,rs1558902-A,0.415,8E-153,(EA),0.082,[0.076-0.088] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,53769661,53769662,rs1558902,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16q12.2,FTO,rs1558902-A,0.413,4E-84,"(EA, women)",0.079,[0.071-0.087] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,53769661,53769662,rs1558902,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16q12.2,FTO,rs1558902-A,0.409,1E-156,"",0.081,[0.075-0.087] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,53769661,53769662,rs1558902,24861553,Wen W,2014-05-26,Hum Mol Genet,Meta-analysis of genome-wide association studies in East Asian-ancestry populations identifies four new loci for body mass index.,Body mass index,"82,438 East Asian ancestry individuals, 4,301 South East Asian ancestry individuals","Up to 47,352 East Asian ancestry individuals",16q12.2,FTO,rs1558902-A,0.15,7E-27,"",0.0756,[0.062-0.089] unit increase,"Affymetrix, Illumina [~ 2500000] (imputed)",N
chr16,53769661,53769662,rs1558902,20935630,Speliotes EK,2010-10-10,Nat Genet,"Association analyses of 249,796 individuals reveal 18 new loci associated with body mass index.",Body mass index,"Up to 123,865 European ancestry individuals","Up to 125,931 European ancestry individuals",16q12.2,FTO,rs1558902-A,0.42,5E-120,"",0.39,[0.35-0.43] kg/m2 increase,"Affymetrix, Illumina, Perlegen [~ 2800000] (imputed)",N
chr16,53771431,53771432,rs11075986,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Body mass index,"1,249 whole genome sequenced European ancestry individuals, 3,538 whole genome sequenced individuals, 46,635 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,170 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,019 Mylopotamos (founder/genetic isolate) individuals, 932 Pomak (founder/genetic isolate) individuals, 1,778 Val Borbera (founder/genetic isolate) individuals","209,191 European ancestry individuals",16q12.2,FTO,rs11075986-C,0.9207,8E-6,"",0.0567,[0.032-0.082] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,53771613,53771614,rs147870440,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q12.2,NR,rs147870440-?,NR,2E-11,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,53773092,53773093,rs63031764,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Body mass index,"1,249 whole genome sequenced European ancestry individuals, 3,538 whole genome sequenced individuals, 46,635 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,170 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,019 Mylopotamos (founder/genetic isolate) individuals, 932 Pomak (founder/genetic isolate) individuals, 1,778 Val Borbera (founder/genetic isolate) individuals","209,191 European ancestry individuals",16q12.2,FTO,rs63031764-A,0.9787,8E-6,"",0.1387,[0.078-0.199] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,53773585,53773586,rs16952522,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q12.2,NR,rs16952522-?,NR,8E-22,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,53775210,53775211,rs55872725,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Weight,"165,419 East Asian ancestry individuals",,16q12.2,"",rs55872725-T,0.20346,1E-63,"",0.056575,[0.05-0.063] unit increase,Illumina [13479924] (imputed),N
chr16,53775210,53775211,rs55872725,28270201,Nagy R,2017-03-07,Genome Med,"Exploration of haplotype research consortium imputation for genome-wide association studies in 20,032 Generation Scotland participants.",Body mass index,"19,900 British ancestry individuals from 6863 families.",,16q12.2,FTO,rs55872725-T,0.3951,6E-21,"",0.10437275,[0.083-0.126] kg/m2 increase,Illumina [24111857] (imputed),N
chr16,53775334,53775335,rs1121980,31217584,Wojcik GL,2019-06-19,Nature,Genetic analyses of diverse populations improves discovery for complex traits.,Body mass index,"17,127 African American individuals, 21,955 Hispanic/Latino individuals, 4,647 Asian ancestry individuals, 3,936 Native Hawaiian ancestry individuals, 645 Native American ancestry individuals, 1,025 individuals",,16q12.2,NR,rs1121980-?,NR,1E-15,"",0.05246513,[0.04-0.065] unit increase,Illumina [32062178] (imputed),N
chr16,53775334,53775335,rs1121980,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"434,794 European ancestry female individuals",,16q12.2,,rs1121980-A,0.4378,1E-206,"",0.072,[0.069-0.075] unit increase,NR [~ 27400000] (imputed),N
chr16,53775334,53775335,rs1121980,18454148,Loos RJ,2008-05-04,Nat Genet,"Common variants near MC4R are associated with fat mass, weight and risk of obesity.",Body mass index,"16,876 European ancestry adult individuals","60,352 European ancestry adult individuals, 5,988 European ancestry children",16q12.2,FTO,rs1121980-?,NR,4E-8,"",0.06,[0.04-0.08] unit increase,Affymetrix [344883],N
chr16,53776633,53776634,rs7187250,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q12.2,NR,rs7187250-?,NR,2E-306,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,53776773,53776774,rs7193144,31513605,Jeon S,2019-09-12,PLoS One,Structural equation modeling for hypertension and type 2 diabetes based on multiple SNPs and multiple phenotypes.,Body mass index,"8,842 Korean ancestry individuals",,16q12.2,FTO,rs7193144-?,"",3E-6,"",,"",NR [327872],N
chr16,53776773,53776774,rs7193144,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"374,756 European ancestry male individuals",,16q12.2,,rs7193144-T,0.5933,3E-242,"",0.0728,[0.069-0.076] unit decrease,NR [~ 27400000] (imputed),N
chr16,53777875,53777876,rs62033400,31217584,Wojcik GL,2019-06-19,Nature,Genetic analyses of diverse populations improves discovery for complex traits.,Body mass index,"17,127 African American individuals, 21,955 Hispanic/Latino individuals, 4,647 Asian ancestry individuals, 3,936 Native Hawaiian ancestry individuals, 645 Native American ancestry individuals, 1,025 individuals",,16q12.2,NR,rs62033400-?,NR,3E-28,"",0.08799231,[0.072-0.104] unit increase,Illumina [32062178] (imputed),N
chr16,53777875,53777876,rs62033400,24064335,Pei YF,2013-10-08,Hum Mol Genet,Meta-analysis of genome-wide association data identifies novel susceptibility loci for obesity.,Body mass index,"8,463 European ancestry individuals, 7,478 African American individuals, 3,348 Hispanic individuals, 1,624 Han Chinese ancestry individuals","4,979 European ancestry individuals, 2,740 Han Chinese ancestry individuals",16q12.2,FTO,rs62033400-G,NR,2E-14,"",0.08,[0.060-0.100] kg/m2 increase,"Affymetrix, Illumina [4325550] (imputed)",N
chr16,53779454,53779455,rs17817449,31217584,Wojcik GL,2019-06-19,Nature,Genetic analyses of diverse populations improves discovery for complex traits.,Body mass index,"17,127 African American individuals, 21,955 Hispanic/Latino individuals, 4,647 Asian ancestry individuals, 3,936 Native Hawaiian ancestry individuals, 645 Native American ancestry individuals, 1,025 individuals",,16q12.2,NR,rs17817449-?,NR,5E-19,"",0.0602947,[0.047-0.074] unit increase,Illumina [32062178] (imputed),N
chr16,53779537,53779538,rs8043757,31217584,Wojcik GL,2019-06-19,Nature,Genetic analyses of diverse populations improves discovery for complex traits.,Body mass index,"17,127 African American individuals, 21,955 Hispanic/Latino individuals, 4,647 Asian ancestry individuals, 3,936 Native Hawaiian ancestry individuals, 645 Native American ancestry individuals, 1,025 individuals",,16q12.2,NR,rs8043757-?,NR,8E-18,"",0.05782536,[0.045-0.071] unit increase,Illumina [32062178] (imputed),N
chr16,53780039,53780040,rs145904814,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q12.2,NR,rs145904814-?,NR,5E-8,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,53780557,53780558,rs62033401,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16q12.2,NR,rs62033401-?,NR,2E-17,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,53782362,53782363,rs8050136,31513605,Jeon S,2019-09-12,PLoS One,Structural equation modeling for hypertension and type 2 diabetes based on multiple SNPs and multiple phenotypes.,Body mass index,"8,842 Korean ancestry individuals",,16q12.2,FTO,rs8050136-?,"",3E-6,"",,"",NR [327872],N
chr16,53782362,53782363,rs8050136,31217584,Wojcik GL,2019-06-19,Nature,Genetic analyses of diverse populations improves discovery for complex traits.,Body mass index,"17,127 African American individuals, 21,955 Hispanic/Latino individuals, 4,647 Asian ancestry individuals, 3,936 Native Hawaiian ancestry individuals, 645 Native American ancestry individuals, 1,025 individuals",,16q12.2,NR,rs8050136-?,NR,7E-17,"",0.05594117,[0.043-0.069] unit increase,Illumina [32062178] (imputed),N
chr16,53782362,53782363,rs8050136,28448500,Graff M,2017-04-27,PLoS Genet,"Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.",Body mass index,"2,518 African American women, 86,278 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 55,137 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals","6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men",16q12.2,FTO,rs8050136-A,0.4067,1E-52,"(EA, men)",0.0857,[0.075-0.097] kg/m2 increase,"Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)",N
